File;Matcher;Precision;Recall;F1;NUI;PME;HSR;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac4_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac4_ev_,csv;SmatResult;1,00;0,92;0,96;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;ComaInstResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;ComaInstAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;ComaOptResult;0,04;0,5;0,08;232,0454545;0,438649252;0,561350748;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;CupidResult;0,78;0,13740458;0,23;50,6;0,095652174;0,904347826;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;DistributionBasedResult;0,43;0,769230769;0,56;88,23076923;0,166787844;0,833212156;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;DistributionBasedAdjusted;0,39;0,9;0,55;100,0714286;0,189170942;0,810829058;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;JaccardLevenMatcherResult;0,61;0,233333333;0,34;55,11111111;0,104179794;0,895820206;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_av_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;ComaInstResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;ComaInstAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;ComaOptResult;0,04;0,5;0,08;232,0454545;0,438649252;0,561350748;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;CupidResult;1,00;0,171641791;0,29;134;0,253308129;0,746691871;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;DistributionBasedResult;0,43;0,769230769;0,56;88,23076923;0,166787844;0,833212156;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;DistributionBasedAdjusted;0,39;0,818181818;0,53;100,1428571;0,189305968;0,810694032;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;JaccardLevenMatcherResult;0,61;0,233333333;0,34;55,11111111;0,104179794;0,895820206;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ac5_ev_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;ComaInstResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;ComaInstAdjusted;0,96;1;0,98;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;ComaOptResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;ComaOptAdjusted;0,96;1;0,98;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;CupidResult;0,78;0,104046243;0,18;59;0,111531191;0,888468809;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;DistributionBasedResult;0,43;0,769230769;0,56;88,23076923;0,166787844;0,833212156;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;DistributionBasedAdjusted;0,39;0,9;0,55;100,0714286;0,189170942;0,810829058;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;JaccardLevenMatcherResult;0,61;0,233333333;0,34;55,11111111;0,104179794;0,895820206;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_av_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;ComaInstResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;ComaInstAdjusted;0,96;1;0,98;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;ComaOptResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;ComaOptAdjusted;0,96;1;0,98;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;CupidResult;1,00;0,136094675;0,24;169;0,319470699;0,680529301;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;DistributionBasedResult;0,43;0,769230769;0,56;88,23076923;0,166787844;0,833212156;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;DistributionBasedAdjusted;0,39;0,9;0,55;100,0714286;0,189170942;0,810829058;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;JaccardLevenMatcherResult;0,61;0,233333333;0,34;55,11111111;0,104179794;0,895820206;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_0_ec_ev_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;ComaInstResult;0,87;1;0,93;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;ComaInstAdjusted;0,74;1;0,85;32;0,060491493;0,939508507;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;ComaOptResult;0,83;1;0,90;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;ComaOptAdjusted;0,78;1;0,88;28;0,052930057;0,947069943;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;CupidResult;1,00;0,13372093;0,24;172;0,325141777;0,674858223;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;DistributionBasedResult;0,65;0,5;0,57;44,875;0,084829868;0,915170132;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;DistributionBasedAdjusted;0,52;0,6;0,56;67,72727273;0,128028871;0,871971129;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;JaccardLevenMatcherResult;0,17;0,108108108;0,13;176,7368421;0,33409611;0,66590389;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_av_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;ComaInstResult;0,87;1;0,93;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;ComaInstAdjusted;0,74;1;0,85;32;0,060491493;0,939508507;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;ComaOptResult;0,83;1;0,90;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;ComaOptAdjusted;0,78;1;0,88;28;0,052930057;0,947069943;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;CupidResult;1,00;0,13372093;0,24;172;0,325141777;0,674858223;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;DistributionBasedResult;0,74;0,80952381;0,77;32,66666667;0,061751733;0,938248267;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;DistributionBasedAdjusted;0,61;0,875;0,72;50,22222222;0,094938038;0,905061962;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;JaccardLevenMatcherResult;0,39;0,163636364;0,23;103,2857143;0,195247097;0,804752903;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac1_ev_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;ComaInstResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;ComaInstAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;ComaOptResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;CupidResult;0,91;0,238636364;0,38;55,5;0,104914934;0,895085066;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;DistributionBasedResult;0,61;0,482758621;0,54;51,66666667;0,097668557;0,902331443;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;DistributionBasedAdjusted;0,43;0,555555556;0,49;88,61538462;0,167514905;0,832485095;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;JaccardLevenMatcherResult;0,17;0,108108108;0,13;176,7368421;0,33409611;0,66590389;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac2_av_,csv;SmatResult;1,00;0,958333333;0,98;24;0,04536862;0,95463138;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;ComaInstResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;ComaInstAdjusted;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;ComaOptResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;CupidResult;1,00;0,209090909;0,35;110;0,207939509;0,792060491;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;DistributionBasedResult;0,65;0,625;0,64;44,125;0,083412098;0,916587902;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;DistributionBasedAdjusted;0,48;0,6875;0,56;77,41666667;0,146345306;0,853654694;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;JaccardLevenMatcherResult;0,17;0,108108108;0,13;176,7368421;0,33409611;0,66590389;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;ComaInstResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;ComaInstAdjusted;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;ComaOptResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;CupidResult;1,00;0,209090909;0,35;110;0,207939509;0,792060491;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;DistributionBasedResult;0,74;0,80952381;0,77;32,66666667;0,061751733;0,938248267;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;DistributionBasedAdjusted;0,65;0,882352941;0,75;43,25;0,081758034;0,918241966;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;JaccardLevenMatcherResult;0,39;0,163636364;0,23;103,2857143;0,195247097;0,804752903;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;ComaInstResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;ComaInstAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;ComaOptResult;0,04;0,5;0,08;232,0454545;0,438649252;0,561350748;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;CupidResult;1,00;0,171641791;0,29;134;0,253308129;0,746691871;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;DistributionBasedResult;0,65;0,394736842;0,49;45,875;0,086720227;0,913279773;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;DistributionBasedAdjusted;0,43;0,454545455;0,44;88,92307692;0,168096554;0,831903446;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;JaccardLevenMatcherResult;0,17;0,108108108;0,13;176,7368421;0,33409611;0,66590389;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;ComaInstResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;ComaInstAdjusted;0,96;1;0,98;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;ComaOptResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;ComaOptAdjusted;0,96;1;0,98;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;CupidResult;1,00;0,136094675;0,24;169;0,319470699;0,680529301;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;DistributionBasedResult;0,57;0,464285714;0,51;59,5;0,112476371;0,887523629;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;DistributionBasedAdjusted;0,35;0,470588235;0,40;113,6;0,214744802;0,785255198;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;JaccardLevenMatcherResult;0,17;0,108108108;0,13;176,7368421;0,33409611;0,66590389;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;ComaInstResult;0,87;1;0,93;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;ComaInstAdjusted;0,74;1;0,85;32;0,060491493;0,939508507;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;ComaOptResult;0,83;1;0,90;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;ComaOptAdjusted;0,78;1;0,88;28;0,052930057;0,947069943;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;CupidResult;1,00;0,13372093;0,24;172;0,325141777;0,674858223;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;DistributionBasedResult;0,57;0,464285714;0,51;59,5;0,112476371;0,887523629;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;DistributionBasedAdjusted;0,35;0,470588235;0,40;113,6;0,214744802;0,785255198;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;JaccardLevenMatcherResult;0,26;0,171428571;0,21;143,7058824;0,271655732;0,728344268;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;253,0434783;0,478343059;0,521656941;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;SmatResult;1,00;1;1,00;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;ComaInstResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;ComaInstAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;ComaOptResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;CupidResult;0,96;0,271604938;0,42;81;0,153119093;0,846880907;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;DistributionBasedResult;0,70;0,421052632;0,52;40,14285714;0,075884418;0,924115582;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;DistributionBasedAdjusted;0,52;0,52173913;0,52;68;0,128544423;0,871455577;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;JaccardLevenMatcherResult;0,26;0,171428571;0,21;143,7058824;0,271655732;0,728344268;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;253,0434783;0,478343059;0,521656941;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;SmatResult;1,00;0,92;0,96;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;ComaInstResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;ComaInstAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;ComaOptResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;CupidResult;0,96;0,34375;0,51;64;0,120982987;0,879017013;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;DistributionBasedResult;0,70;0,470588235;0,56;39,57142857;0,074804213;0,925195787;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;DistributionBasedAdjusted;0,57;0,565217391;0,57;59;0,111531191;0,888468809;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;JaccardLevenMatcherResult;0,48;0,180327869;0,26;81,16666667;0,153434152;0,846565848;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;253,1304348;0,478507438;0,521492562;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;SmatResult;1,00;0,92;0,96;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;ComaInstResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;ComaInstAdjusted;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;ComaOptResult;0,04;1;0,08;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;ComaOptAdjusted;0,00;0;0,00;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;CupidResult;1,00;0,209090909;0,35;110;0,207939509;0,792060491;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;CupidAdjusted;1,00;0,043478261;0,08;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;DistributionBasedResult;0,70;0,470588235;0,56;39,57142857;0,074804213;0,925195787;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;DistributionBasedAdjusted;0,57;0,565217391;0,57;59;0,111531191;0,888468809;;;;;;;;;;;;;;;;;;
