File;Matcher;Precision;Recall;F1;NUI;PME;HSR;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;ComaInstAdjusted;0,043478261;1;0,083333333;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;ComaOptResult;0,652173913;1;0,789473684;43;0,081285444;0,918714556;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;CupidResult;0,173913043;0,8;0,285714286;175,0526316;0,330912347;0,669087653;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;DistributionBasedResult;0,565217391;0,722222222;0,634146341;58,5;0,110586011;0,889413989;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;DistributionBasedAdjusted;0,47826087;0,6875;0,564102564;77,41666667;0,146345306;0,853654694;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;JaccardLevenMatcherResult;0,086956522;0,25;0,129032258;212,2857143;0,401296246;0,598703754;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;SimilarityFloodingResult;1;0,741935484;0,851851852;31;0,058601134;0,941398866;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_av_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;ComaInstResult;0,652173913;1;0,789473684;43;0,081285444;0,918714556;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;ComaInstAdjusted;0,043478261;1;0,083333333;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;ComaOptResult;0,652173913;1;0,789473684;43;0,081285444;0,918714556;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;CupidResult;0,173913043;0,8;0,285714286;175,0526316;0,330912347;0,669087653;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;DistributionBasedResult;0,739130435;0,80952381;0,772727273;32,66666667;0,061751733;0,938248267;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;DistributionBasedAdjusted;0,652173913;0,882352941;0,75;43,25;0,081758034;0,918241966;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;JaccardLevenMatcherResult;0,260869565;0,315789474;0,285714286;142,7647059;0,269876571;0,730123429;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;SimilarityFloodingResult;1;0,741935484;0,851851852;31;0,058601134;0,941398866;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac3_ev_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;ComaInstResult;0,434782609;0,909090909;0,588235294;88,07692308;0,166497019;0,833502981;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;ComaInstAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;ComaOptResult;0,173913043;0,8;0,285714286;175,0526316;0,330912347;0,669087653;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;CupidResult;0,347826087;0,666666667;0,457142857;113,2666667;0,214114682;0,785885318;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;DistributionBasedResult;0,565217391;0,433333333;0,490566038;59,7;0,112854442;0,887145558;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;DistributionBasedAdjusted;0,434782609;0,454545455;0,444444444;88,92307692;0,168096554;0,831903446;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;JaccardLevenMatcherResult;0,086956522;0,25;0,129032258;212,2857143;0,401296246;0,598703754;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;SimilarityFloodingResult;0,434782609;0,169491525;0,243902439;91,76923077;0,173476807;0,826523193;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ac5_av_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;ComaInstResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;ComaInstAdjusted;0,956521739;1;0,977777778;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;ComaOptResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;ComaOptAdjusted;0,956521739;1;0,977777778;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;CupidResult;1;0,433962264;0,605263158;53;0,100189036;0,899810964;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;DistributionBasedResult;0,47826087;0,44;0,458333333;78,16666667;0,147763075;0,852236925;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;DistributionBasedAdjusted;0,347826087;0,470588235;0,4;113,6;0,214744802;0,785255198;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;JaccardLevenMatcherResult;0,086956522;0,25;0,129032258;212,2857143;0,401296246;0,598703754;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;SimilarityFloodingResult;1;0,298701299;0,46;77;0,145557656;0,854442344;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_100_ec_av_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;ComaInstResult;0,869565217;1;0,930232558;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;ComaInstAdjusted;0,739130435;1;0,85;32;0,060491493;0,939508507;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;ComaOptResult;0,826086957;1;0,904761905;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;ComaOptAdjusted;0,782608696;1;0,87804878;28;0,052930057;0,947069943;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;CupidResult;0,869565217;0,307692308;0,454545455;38;0,071833648;0,928166352;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;DistributionBasedResult;0,52173913;0,52173913;0,52173913;68;0,128544423;0,871455577;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;DistributionBasedAdjusted;0,347826087;0,470588235;0,4;113,6;0,214744802;0,785255198;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;JaccardLevenMatcherResult;0,086956522;0,25;0,129032258;212,2857143;0,401296246;0,598703754;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,0434783;0,478343059;0,521656941;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;SimilarityFloodingResult;0,956521739;0,323529412;0,483516484;68;0,128544423;0,871455577;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac1_av_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;ComaInstResult;0,739130435;0,944444444;0,829268293;32,16666667;0,060806553;0,939193447;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;ComaInstAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;ComaOptResult;0,608695652;0,933333333;0,736842105;50,11111111;0,094727998;0,905272002;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;CupidResult;0,043478261;1;0,083333333;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;DistributionBasedResult;0,565217391;0,5;0,530612245;59,3;0,112098299;0,887901701;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;DistributionBasedAdjusted;0,52173913;0,52173913;0,52173913;68;0,128544423;0,871455577;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;JaccardLevenMatcherResult;0,086956522;0,25;0,129032258;212,2857143;0,401296246;0,598703754;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,0434783;0,478343059;0,521656941;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;SimilarityFloodingResult;0,086956522;0,666666667;0,153846154;212,047619;0,400846161;0,599153839;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_av_,csv;SmatResult;1;0,92;0,958333333;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;ComaInstResult;0,652173913;0,9375;0,769230769;43,125;0,081521739;0,918478261;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;ComaInstAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;ComaOptResult;0,52173913;0,923076923;0,666666667;67,09090909;0,126825915;0,873174085;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;CupidResult;0,043478261;1;0,083333333;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;DistributionBasedResult;0,695652174;0,533333333;0,603773585;39;0,073724008;0,926275992;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;DistributionBasedAdjusted;0,565217391;0,565217391;0,565217391;59;0,111531191;0,888468809;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;JaccardLevenMatcherResult;0,173913043;0,266666667;0,210526316;175,5789474;0,331907273;0,668092727;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,1304348;0,478507438;0,521492562;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;SimilarityFloodingResult;0,086956522;0,666666667;0,153846154;212,047619;0,400846161;0,599153839;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac2_ev_,csv;SmatResult;1;0,92;0,958333333;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;ComaInstResult;0,652173913;1;0,789473684;43;0,081285444;0,918714556;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;ComaInstAdjusted;0,043478261;1;0,083333333;232;0,438563327;0,561436673;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;ComaOptResult;0,652173913;1;0,789473684;43;0,081285444;0,918714556;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;CupidResult;0,173913043;0,8;0,285714286;175,0526316;0,330912347;0,669087653;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;DistributionBasedResult;0,695652174;0,533333333;0,603773585;39;0,073724008;0,926275992;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;DistributionBasedAdjusted;0,565217391;0,565217391;0,565217391;59;0,111531191;0,888468809;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;JaccardLevenMatcherResult;0,173913043;0,266666667;0,210526316;175,5789474;0,331907273;0,668092727;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,1304348;0,478507438;0,521492562;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;SimilarityFloodingResult;1;0,741935484;0,851851852;31;0,058601134;0,941398866;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac3_ev_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;ComaInstResult;0,391304348;0,9;0,545454545;100,0714286;0,189170942;0,810829058;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;ComaInstAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;ComaOptResult;0,130434783;0,6;0,214285714;193,1;0,365028355;0,634971645;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;CupidResult;0,043478261;0,111111111;0,0625;232,3636364;0,43925073;0,56074927;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;DistributionBasedResult;0,52173913;0,52173913;0,52173913;68;0,128544423;0,871455577;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;DistributionBasedAdjusted;0,391304348;0,5;0,43902439;100,6428571;0,190251148;0,809748852;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;JaccardLevenMatcherResult;0,086956522;0,25;0,129032258;212,2857143;0,401296246;0,598703754;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,0434783;0,478343059;0,521656941;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;SimilarityFloodingResult;0,086956522;0,052631579;0,06557377;213,7142857;0,403996759;0,596003241;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_av_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;ComaInstResult;0,304347826;0,875;0,451612903;127,0625;0,240193762;0,759806238;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;ComaInstAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;ComaOptResult;0;0;0;253,0869565;0,478425249;0,521574751;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;CupidResult;0;0;0;253,3043478;0,478836196;0,521163804;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;DistributionBasedResult;0,608695652;0,482758621;0,538461538;51,66666667;0,097668557;0,902331443;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;DistributionBasedAdjusted;0,565217391;0,565217391;0,565217391;59;0,111531191;0,888468809;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;JaccardLevenMatcherResult;0,173913043;0,266666667;0,210526316;175,5789474;0,331907273;0,668092727;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,1304348;0,478507438;0,521492562;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;SimilarityFloodingResult;0,086956522;0,048780488;0,0625;213,8571429;0,404266811;0,595733189;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac4_ev_,csv;SmatResult;1;0,92;0,958333333;25;0,047258979;0,952741021;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;ComaInstResult;0,434782609;0,909090909;0,588235294;88,07692308;0,166497019;0,833502981;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;ComaInstAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;ComaOptResult;0,173913043;0,8;0,285714286;175,0526316;0,330912347;0,669087653;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;CupidResult;0,347826087;0,666666667;0,457142857;113,2666667;0,214114682;0,785885318;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;DistributionBasedResult;0,608695652;0,608695652;0,608695652;51;0,096408318;0,903591682;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;DistributionBasedAdjusted;0,47826087;0,647058824;0,55;77,5;0,146502836;0,853497164;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;JaccardLevenMatcherResult;0,086956522;0,25;0,129032258;212,2857143;0,401296246;0,598703754;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,0434783;0,478343059;0,521656941;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;SimilarityFloodingResult;0,434782609;0,169491525;0,243902439;91,76923077;0,173476807;0,826523193;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_av_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;ComaInstResult;0,434782609;0,909090909;0,588235294;88,07692308;0,166497019;0,833502981;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;ComaInstAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;ComaOptResult;0,173913043;0,8;0,285714286;175,0526316;0,330912347;0,669087653;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;ComaOptAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;CupidResult;0,347826087;0,666666667;0,457142857;113,2666667;0,214114682;0,785885318;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;DistributionBasedResult;0,652173913;0,483870968;0,555555556;45;0,085066163;0,914933837;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;DistributionBasedAdjusted;0,565217391;0,541666667;0,553191489;59,1;0,111720227;0,888279773;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;JaccardLevenMatcherResult;0,173913043;0,266666667;0,210526316;175,5789474;0,331907273;0,668092727;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,1304348;0,478507438;0,521492562;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;SimilarityFloodingResult;0,434782609;0,169491525;0,243902439;91,76923077;0,173476807;0,826523193;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ac5_ev_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;ComaInstResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;ComaInstAdjusted;0,956521739;1;0,977777778;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;ComaOptResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;ComaOptAdjusted;0,956521739;1;0,977777778;22;0,041587902;0,958412098;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;CupidResult;1;0,433962264;0,605263158;53;0,100189036;0,899810964;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;CupidAdjusted;1;0,043478261;0,083333333;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;DistributionBasedResult;0,695652174;0,516129032;0,592592593;39,14285714;0,073994059;0,926005941;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;DistributionBasedAdjusted;0,565217391;0,541666667;0,553191489;59,1;0,111720227;0,888279773;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;JaccardLevenMatcherResult;0,173913043;0,266666667;0,210526316;175,5789474;0,331907273;0,668092727;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;253,1304348;0,478507438;0,521492562;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;SimilarityFloodingResult;1;0,298701299;0,46;77;0,145557656;0,854442344;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;SimilarityFloodingAdjusted;0;0;0;529;1;0;;;;;;;;;;;;;;;;;;
assays_horizontal_50_ec_ev_,csv;SmatResult;1;1;1;23;0,043478261;0,956521739;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;ComaInstResult;1;0,083333333;0,153846154;301,44;0,44591716;0,55408284;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;ComaInstAdjusted;0;0;0;676;1;0;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;ComaOptResult;1;0,083333333;0,153846154;301,44;0,44591716;0,55408284;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;ComaOptAdjusted;0;0;0;676;1;0;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;CupidResult;1;0,038461538;0,074074074;302;0,446745562;0,553254438;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;CupidAdjusted;1;0,00147929;0,00295421;328;0,485207101;0,514792899;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;DistributionBasedResult;0;0;0;640,9615385;0,948167956;0,051832044;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;DistributionBasedAdjusted;0;0;0;637,8461538;0,943559399;0,056440601;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;JaccardLevenMatcherResult;0;0;0;639,3846154;0,94583523;0,05416477;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;676;1;0;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;SimilarityFloodingResult;0;0;0;676;1;0;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;SimilarityFloodingAdjusted;0;0;0;676;1;0;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac1_av_,csv;SmatResult;1;1;1;301;0,445266272;0,554733728;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac3_av_,csv;ComaInstResult;1;0,1;0,181818182;301,36;0,445798817;0,554201183;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac3_av_,csv;ComaInstAdjusted;0;0;0;676;1;0;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac3_av_,csv;ComaOptResult;1;0,142857143;0,25;301,24;0,445621302;0,554378698;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac3_av_,csv;ComaOptAdjusted;0;0;0;676;1;0;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac3_av_,csv;CupidResult;0;0;0;676;1;0;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac3_av_,csv;CupidAdjusted;1;0,00147929;0,00295421;328;0,485207101;0,514792899;;;;;;;;;;;;;;;;;;
miller2_both_0_1_ac3_av_,csv;DistributionBasedResult;0;0;0;641;0,948224852;0,051775148;;;;;;;;;;;;;;;;;;
